日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'603486,科沃斯,203.52,204.28,192.0,196.0,193.01,10.51,5.4453,0.7867,4406576,882585484.0,1.16524159968e+11,1.139996928e+11
2021-06-18,'603486,XD科沃斯,193.01,194.99,189.5,191.7,192.0,1.01,0.526,0.4156,2328040,448563848.0,1.10506722265e+11,1.081126214e+11
2021-06-17,'603486,科沃斯,192.5,195.63,187.51,188.7,188.7,3.8,2.0138,0.4392,2460000,472521363.0,1.10214724812e+11,1.0782695e+11
2021-06-16,'603486,科沃斯,188.7,196.91,182.7,196.84,194.27,-5.57,-2.8671,0.4914,2752270,519058828.0,1.08039057518e+11,1.05698418e+11
2021-06-15,'603486,科沃斯,194.27,198.5,189.02,193.83,193.19,1.08,0.559,0.57,3192933,620776348.0,1.11228127737e+11,1.088183978e+11
2021-06-11,'603486,科沃斯,193.19,197.38,187.1,189.16,189.85,3.34,1.7593,0.982,5500736,1064442748.0,1.1060978019e+11,1.082134466e+11
2021-06-10,'603486,科沃斯,189.85,191.5,179.98,181.0,179.19,10.66,5.949,0.642,3596252,674149431.0,1.08697483146e+11,1.06342579e+11
2021-06-09,'603486,科沃斯,179.19,182.47,175.11,180.4,178.99,0.2,0.1117,0.4115,2305173,412244363.0,1.0259416384e+11,1.003714866e+11
2021-06-08,'603486,科沃斯,178.99,187.5,177.31,182.97,182.0,-3.01,-1.6538,0.4657,2608657,474306433.0,1.02479655035e+11,1.002594586e+11
2021-06-07,'603486,科沃斯,182.0,188.55,180.03,183.97,181.0,1.0,0.5525,0.5649,3164494,582880703.0,1.0420301255e+11,1.0194548e+11
2021-06-04,'603486,科沃斯,181.0,184.48,176.85,181.8,178.5,2.5,1.4006,0.4993,2796547,508247002.0,1.03630468525e+11,1.0138534e+11
2021-06-03,'603486,科沃斯,178.5,184.46,170.66,170.66,171.41,7.09,4.1363,0.7082,3967068,712528982.0,1.02199108462e+11,99984990000.0
2021-06-02,'603486,科沃斯,171.41,178.8,168.69,177.96,175.0,-3.59,-2.0514,0.4066,2277778,391948525.0,98139771325.2,96013597400.0
2021-06-01,'603486,科沃斯,175.0,181.98,173.01,180.31,182.37,-7.37,-4.0412,0.5018,2810895,496118366.0,1.00195204375e+11,98024500000.0
2021-05-31,'603486,科沃斯,182.37,187.49,177.2,181.0,176.91,5.46,3.0863,0.5054,2831056,517289108.0,1.04414853839e+11,1.021527318e+11
2021-05-28,'603486,科沃斯,176.91,183.0,171.79,177.62,176.91,0.0,0.0,0.8082,4526942,802185265.0,1.01288763463e+11,99094367400.0
2021-05-27,'603486,科沃斯,176.91,176.91,158.66,161.26,160.83,16.08,9.9981,2.0677,3714517,639325676.0,1.01288763463e+11,31781656470.5
2021-05-26,'603486,科沃斯,160.83,161.8,155.4,155.55,159.13,1.7,1.0683,1.3279,2385566,379310708.0,92082255540.8,28892904924.2
2021-05-25,'603486,科沃斯,159.13,159.97,153.6,155.0,153.59,5.54,3.607,1.3984,2512156,397489109.0,91108930698.2,28587502086.6
2021-05-24,'603486,科沃斯,153.59,159.97,148.87,154.53,160.0,-6.41,-4.0063,2.4663,4430656,679579972.0,87937036799.8,27592248133.5
2021-05-21,'603486,科沃斯,160.0,165.74,156.0,165.44,163.3,-3.3,-2.0208,1.3306,2390485,382994903.0,91607044000.0,28743796480.0
2021-05-20,'603486,科沃斯,163.3,167.6,161.0,163.0,161.7,1.6,0.9895,1.5858,2848862,467749506.0,93496439282.5,29336637282.4
2021-05-19,'603486,科沃斯,161.7,164.27,157.86,164.27,164.96,-3.26,-1.9762,1.0801,1940370,311695865.0,92580368842.5,29049199317.6
2021-05-18,'603486,科沃斯,164.96,165.61,158.11,163.42,163.0,1.96,1.2025,0.9138,1641675,267482027.0,94446862364.0,29634854170.9
2021-05-17,'603486,科沃斯,163.0,168.49,156.81,162.5,162.3,0.7,0.4313,1.5907,2857674,467725734.0,93324676075.0,29282742664.0
2021-05-14,'603486,科沃斯,162.3,163.21,156.0,158.64,158.69,3.61,2.2749,1.2493,2244383,360282357.0,92923895257.5,29156988554.4
2021-05-13,'603486,科沃斯,158.69,160.77,154.0,159.89,159.08,-0.39,-0.2452,1.111,1995944,314813738.0,90857011327.2,28508456646.3
2021-05-12,'603486,科沃斯,159.08,160.26,152.0,157.24,155.69,3.39,2.1774,1.3308,2390747,376837122.0,91080303497.0,28578519650.2
2021-05-11,'603486,科沃斯,155.69,160.26,151.12,160.26,160.6,-4.91,-3.0573,1.897,3407875,528923647.0,89139379252.2,27969510462.3
2021-05-10,'603486,科沃斯,160.6,168.0,158.68,166.12,163.99,-3.39,-2.0672,1.6704,3000932,486478887.0,91950570415.0,28851585716.8
2021-05-07,'603486,科沃斯,163.99,173.5,163.98,166.58,166.6,-2.61,-1.5666,1.6546,2972556,498123706.0,93891494659.8,29460594904.7
2021-05-06,'603486,科沃斯,166.6,172.5,161.37,169.59,164.01,2.59,1.5792,2.2715,4080661,681242060.0,95385834565.0,29929478084.8
2021-04-30,'603486,科沃斯,164.01,172.1,162.45,163.8,168.51,-4.5,-2.6705,2.3781,4272288,711249343.0,93902945540.2,29464187879.3
2021-04-29,'603486,科沃斯,168.51,170.5,163.77,165.32,161.11,7.4,4.5931,2.7072,4863396,813995823.0,96479393652.8,30272607155.3
2021-04-28,'603486,科沃斯,161.11,166.34,156.54,162.4,159.76,1.35,0.845,3.4557,6208112,1003845265.0,92242567867.8,28943206568.1
2021-04-27,'603486,科沃斯,159.76,159.76,148.0,150.0,145.24,14.52,9.9972,4.4898,8065872,1259049903.0,91469633434.0,28700680785.3
2021-04-26,'603486,科沃斯,145.24,145.24,139.64,140.0,132.04,13.2,9.997,1.3125,2357815,340999257.0,83156294191.0,26092181254.7
2021-04-23,'603486,科沃斯,132.04,133.91,129.8,133.91,132.3,-0.26,-0.1965,0.9313,1673099,220312596.0,75598713061.0,23720818045.1
2021-04-22,'603486,科沃斯,132.3,132.87,127.56,131.0,131.5,0.8,0.6084,1.032,1854017,242486089.0,75747574507.5,23767526714.4
2021-04-21,'603486,科沃斯,131.5,132.0,126.39,128.99,130.74,0.76,0.5813,1.2438,2234445,289879432.0,75289539287.5,23623807732.0
2021-04-20,'603486,科沃斯,130.74,131.95,123.29,124.82,125.0,5.74,4.592,1.6423,2950342,378919279.0,74854405828.5,23487274698.7
2021-04-19,'603486,科沃斯,125.0,125.5,119.49,120.32,120.83,4.17,3.4511,1.5467,2778571,342591060.0,71568003125.0,22456091000.0
