日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2021-06-21,'603290,斯达半导,283.58,295.97,275.75,285.0,286.0,-2.42,-0.8462,4.325,3414938,975948979.0,45372800000.0,22390691850.6
2021-06-18,'603290,斯达半导,286.0,296.1,277.08,277.08,277.08,8.92,3.2193,5.7006,4501020,1300284333.0,45760000000.0,22581768352.0
2021-06-17,'603290,斯达半导,277.08,277.08,249.01,251.8,251.89,25.19,10.0004,5.0168,3961100,1061106927.0,44332800000.0,21877469842.6
2021-06-16,'603290,斯达半导,251.89,270.0,249.0,249.8,249.8,2.09,0.8367,4.5735,3611088,937990070.0,40302400000.0,19888537168.5
2021-06-15,'603290,斯达半导,249.8,253.51,237.0,242.27,243.61,6.19,2.5409,2.9963,2365816,583563011.0,39968000000.0,19723516553.6
2021-06-11,'603290,斯达半导,243.61,246.55,237.28,245.2,242.83,0.78,0.3212,2.334,1842831,446689486.0,38977600000.0,19234771287.5
2021-06-10,'603290,斯达半导,242.83,245.2,236.75,239.38,238.85,3.98,1.6663,2.7743,2190490,528693624.0,38852800000.0,19173184646.6
2021-06-09,'603290,斯达半导,238.85,238.98,227.18,229.79,230.12,8.73,3.7937,2.9669,2342610,555251233.0,38216000000.0,18858934863.2
2021-06-08,'603290,斯达半导,230.12,238.86,227.82,237.0,234.75,-4.63,-1.9723,1.6971,1340012,311681187.0,36819200000.0,18169638227.8
2021-06-07,'603290,斯达半导,234.75,239.0,232.18,232.18,228.52,6.23,2.7262,3.1852,2514956,593767900.0,37560000000.0,18535210212.0
2021-06-04,'603290,斯达半导,228.52,232.0,220.98,221.01,223.25,5.27,2.3606,1.8827,1486494,338511498.0,36563200000.0,18043306656.6
2021-06-03,'603290,斯达半导,223.25,230.99,222.2,230.5,232.8,-9.55,-4.1022,2.2893,1807598,407850970.0,35720000000.0,17627202044.0
2021-06-02,'603290,斯达半导,232.8,236.75,229.67,232.81,233.3,-0.5,-0.2143,2.16,1705508,397151477.0,37248000000.0,18381243609.6
2021-06-01,'603290,斯达半导,233.3,241.5,232.0,233.98,237.1,-3.8,-1.6027,3.1574,2493017,587979837.0,37328000000.0,18420722225.6
2021-05-31,'603290,斯达半导,237.1,241.36,232.0,240.01,236.0,1.1,0.4661,2.9858,2357492,556990494.0,37936000000.0,18720759707.2
2021-05-28,'603290,斯达半导,236.0,242.7,230.0,231.29,232.9,3.1,1.331,3.6196,2857961,677817281.0,37760000000.0,18633906752.0
2021-05-27,'603290,斯达半导,232.9,237.5,218.5,220.5,220.5,12.4,5.6236,4.4428,3507914,808641043.0,37264000000.0,18389139332.8
2021-05-26,'603290,斯达半导,220.5,227.0,216.63,221.0,219.29,1.21,0.5518,3.0001,2368834,525458418.0,35280000000.0,17410069656.0
2021-05-25,'603290,斯达半导,219.29,221.0,214.05,217.3,215.5,3.79,1.7587,3.0737,2426900,529167103.0,35086400000.0,17314531405.3
2021-05-24,'603290,斯达半导,215.5,215.59,207.01,209.89,212.38,3.12,1.4691,2.1909,1729851,366886956.0,34480000000.0,17015283496.0
2021-05-21,'603290,斯达半导,212.38,218.2,206.66,214.99,213.28,-0.9,-0.422,2.3493,1854936,392035233.0,33980800000.0,16768936932.2
2021-05-20,'603290,XD斯达半,213.28,216.8,211.02,211.2,213.46,-0.18,-0.0843,1.7737,1400460,300472287.0,34124800000.0,16839998441.0
2021-05-19,'603290,斯达半导,213.8,217.7,210.14,213.79,215.47,-1.67,-0.775,2.4162,1907760,409827663.0,34208000000.0,16881056201.6
2021-05-18,'603290,斯达半导,215.47,216.46,205.17,207.6,210.82,4.65,2.2057,2.911,2298413,490128883.0,34475200000.0,17012914779.0
2021-05-17,'603290,斯达半导,210.82,214.88,203.0,203.88,201.29,9.53,4.7345,4.1005,3237615,682280819.0,33731200000.0,16645763650.2
